item	itemLabel	countryLabel	official_website	geo
http://www.wikidata.org/entity/Q119931966	Siargao Island Medical Center			Point(126.05722 9.75866)
http://www.wikidata.org/entity/Q119935057	Carletonville District Hospital	South Africa		Point(27.394194444 -26.347416666)
http://www.wikidata.org/entity/Q119935574	Carolina Hospital	South Africa		Point(30.112861111 -26.075666666)
http://www.wikidata.org/entity/Q119936063	Catherine Booth Hospital	South Africa		Point(31.474583333 -28.998472222)
http://www.wikidata.org/entity/Q119936642	Ceza Hospital	South Africa		Point(31.376666666 -27.996444444)
http://www.wikidata.org/entity/Q119936949	Charles James TB Hospital	South Africa		Point(30.885611111 -30.01675)
http://www.wikidata.org/entity/Q119936984	Charles Johnson Memorial Hospital	South Africa		Point(30.674138888 -28.210722222)
http://www.wikidata.org/entity/Q119953041	Hospital do Espírito Santo	Portugal		Point(-8.899759 38.568048)
http://www.wikidata.org/entity/Q120032565	Q120032565	Italy	https://www.apss.tn.it/Azienda/Luoghi/Ospedale-di-Cavalese	Point(11.4551 46.2884)
http://www.wikidata.org/entity/Q120032570	Q120032570	Italy	https://www.apss.tn.it/Azienda/Luoghi/Ospedale-San-Lorenzo-di-Borgo-Valsugana	Point(11.4646 46.0568)
http://www.wikidata.org/entity/Q120032575	Q120032575	Italy		Point(11.1279 46.0617)
http://www.wikidata.org/entity/Q120032577	Q120032577	Italy		Point(11.0958 46.2127)
http://www.wikidata.org/entity/Q120032582	Q120032582	Italy	https://www.apss.tn.it/Azienda/Luoghi/Ospedale-di-Tione-di-Trento	Point(10.7244 46.0413)
http://www.wikidata.org/entity/Q120032594	Q120032594	Italy		Point(11.000795 45.756172)
http://www.wikidata.org/entity/Q120035558	Q120035558	Italy	https://www.apss.tn.it/Azienda/Unita-operative-e-strutture/Unita-operativa-riabilitazione-ospedaliera-Villa-Rosa	Point(11.249487 46.06526)
http://www.wikidata.org/entity/Q120092854	Aipidi  Vision Hospital & Specialist Services LTD	Nigeria		Point(11.094833526 10.289658387)
http://www.wikidata.org/entity/Q120096219	Doma Health Clinic, Gombe	Nigeria		Point(11.181509449 10.288560229)
http://www.wikidata.org/entity/Q120124723	مستشفى دهب المركزي	Egypt		Point(34.49642937 28.484907052)
http://www.wikidata.org/entity/Q120142293	Jinhua Wenrong Hospital	People's Republic of China	https://www.wr120.com	Point(119.654933346 29.078617871)
http://www.wikidata.org/entity/Q120148021	Psychiatrisches Krankenhaus Rickling	Germany		Point(10.175618 53.998035)
http://www.wikidata.org/entity/Q120174748	Green Lane Hospital, Auckland	New Zealand		Point(174.779280555 -36.894211111)
http://www.wikidata.org/entity/Q120175075	Ruamjairak hospital	Thailand	https://www.ruamjairak.com/	Point(100.601732909 13.693796667)
http://www.wikidata.org/entity/Q120199042	Warith international Cancer Institute	Iraq		Point(44.001151462 32.628358902)
http://www.wikidata.org/entity/Q120207399	Klinikum Frankfurt (Oder)	Germany	https://www.klinikumffo.de/	Point(14.4837516 52.3007873)
http://www.wikidata.org/entity/Q120328445	Kaiping Central Hospital	People's Republic of China	http://www.kpzxyy.com	Point(112.664404 22.377227)
http://www.wikidata.org/entity/Q120356162	Fenghua People's Hospital	People's Republic of China		Point(121.403466666 29.65885)
http://www.wikidata.org/entity/Q120400656	Beilun People's Hospital	People's Republic of China	http://www.bl91.com/	Point(121.8379 29.890213888)
http://www.wikidata.org/entity/Q120484359	Hospital Universitario de Móstoles	Spain	http://www.madrid.org/cs/Satellite?pagename=HospitalMostoles/Page/HMOS_home	Point(-3.877678 40.316665)
http://www.wikidata.org/entity/Q120485966	Centre Hospitalier psychatrique des Pyrénées	France		Point(-0.374756577 43.310682429)
http://www.wikidata.org/entity/Q120486188	Marine-Hospital, Flensburg	Germany		Point(9.455539813 54.809238698)
http://www.wikidata.org/entity/Q120492102	Tangkou Hospital	People's Republic of China		Point(112.582041 22.363313)
http://www.wikidata.org/entity/Q120497682	St. Vincent Health			Point(-106.302222222 39.245277777)
http://www.wikidata.org/entity/Q120646485	S:t Jörgen Hospital, Lund	Sweden		Point(13.209472222 55.701666666)
http://www.wikidata.org/entity/Q120646485	S:t Jörgen Hospital, Lund	Denmark		Point(13.209472222 55.701666666)
http://www.wikidata.org/entity/Q120646710	Celenus Fachklinik (Freiburg)	Germany		Point(7.767044305 47.98227757)
http://www.wikidata.org/entity/Q120646982	Aburaso Methodist Hospital	Ghana		Point(-1.673065117 6.665091072)
http://www.wikidata.org/entity/Q120648375	Malmö hospital	Sweden		Point(13.005416666 55.605972222)
http://www.wikidata.org/entity/Q120648387	Royal Ash Hospital	Ghana		Point(-1.67274729 6.664907567)
http://www.wikidata.org/entity/Q120721916	Joni Villanueva General Hospital	Philippines		Point(120.94374 14.79665)
http://www.wikidata.org/entity/Q120727299	Senate President Neptali A. Gonzales General Hospital			Point(121.04406 14.58128)
http://www.wikidata.org/entity/Q120735136	Hospital Regional de Occidente	Guatemala		Point(-91.540598485 14.859230094)
http://www.wikidata.org/entity/Q120785823	Guangzhou Women and Children Medical Center Zengcheng Branch	People's Republic of China		Point(113.78746 23.27991)
http://www.wikidata.org/entity/Q120785869	Guangzhou Women and Children Medical Center Zhujiang New Town Branch	People's Republic of China		Point(113.3147 23.12746)
http://www.wikidata.org/entity/Q120798696	Ospital ng Makati			Point(121.06187 14.54632)
http://www.wikidata.org/entity/Q120798794	AdventHealth Murray			Point(-84.783055555 34.78)
http://www.wikidata.org/entity/Q120798804	Makati Life Medical Center			Point(121.01764 14.56305)
http://www.wikidata.org/entity/Q121030087	Meishun Chuo Hospital	Japan	http://www.meisyun-hp.or.jp/	Point(136.934812777 35.223847973)
http://www.wikidata.org/entity/Q121031474	Sokolniki Infectious Diseases Hospital	Russia		Point(37.68855 55.788405)
http://www.wikidata.org/entity/Q121044184	Klinikum Freistadt	Austria		Point(14.497983031 48.492094492)
http://www.wikidata.org/entity/Q121077893	Q121077893	Germany	https://www.krankenhaus-land-hadeln.de/	Point(8.889757 53.812614)
http://www.wikidata.org/entity/Q121083635	Government Victoria Hospital, Kollam	India	http://www.victoriahospital.in/	Point(76.585767261 8.888371258)
http://www.wikidata.org/entity/Q121118211	Kindersanatorium »Hermann-Hedrich-Heim«	Germany		Point(11.1031 51.3616)
http://www.wikidata.org/entity/Q121289654	Immaculate Heart Hospital	Nigeria		Point(6.920391396 6.172542143)
http://www.wikidata.org/entity/Q121298360	Klinik Waldwiese	Germany		Point(10.116819478 54.304548769)
http://www.wikidata.org/entity/Q121322329	Diakonie-Klinik Mosbach	Germany	https://www.diakonie-klinik-mosbach.de/	Point(9.152203138 49.362243752)
http://www.wikidata.org/entity/Q121323078	Rehaklinik Mosbach	Germany	https://www.rehaklinik-mosbach.de/	Point(9.153640233 49.363889058)
http://www.wikidata.org/entity/Q121323812	Beneficencia Building	United States of America		Point(-66.12067728 18.467423089)
http://www.wikidata.org/entity/Q121326941	Robert-Bosch-Krankenhaus Standort City	Germany		Point(9.187833333 48.772055555)
http://www.wikidata.org/entity/Q121362602	Hospital Virgen De La Salud	Spain		Point(2.679136409 39.587618371)
http://www.wikidata.org/entity/Q121435143	20 August Provincial Hospital in Azrou	Morocco	https://web.facebook.com/profile.php?id=100068585793125	Point(-5.214523888 33.438983611)
http://www.wikidata.org/entity/Q121461248	St. Anthony Hospital	United States of America	https://www.vmfh.org/our-hospitals/st-anthony-hospital	Point(-122.613611111 47.363888888)
http://www.wikidata.org/entity/Q121484496	Mariinskaya Hospital - main building	Russia		Point(30.349302 59.935021)
http://www.wikidata.org/entity/Q121590611	Sanatorio de Médica Uruguaya	Uruguay		Point(-56.162953028 -34.893088172)
http://www.wikidata.org/entity/Q121590706	AdventHealth Palm Coast Parkway			Point(-81.244069444 29.551969444)
http://www.wikidata.org/entity/Q121600185	مركز خالد الحسن لعلاج أمراض السرطان وزراعة النخاع	State of Palestine		Point(35.1938959 31.9328159)
http://www.wikidata.org/entity/Q121611205	Ar-Riyadh Autism Center, Salfit	State of Palestine		Point(35.1870827 32.0903659)
http://www.wikidata.org/entity/Q121644099	Ridge Meadows Hospital	Canada	https://www.fraserhealth.ca/Service-Directory/Locations/Maple-Ridge---Pitt-Meadows/ridge-meadows-hospital	Point(-122.62945 49.21591)
http://www.wikidata.org/entity/Q121644233	Mission Memorial Hospital	Canada	https://www.fraserhealth.ca/Service-Directory/Locations/Mission/mission-memorial-hospital	Point(-122.33102 49.13534)
http://www.wikidata.org/entity/Q121644885	Jim Pattison Outpatient Care and Surgery Centre	Canada	https://www.fraserhealth.ca/Service-Directory/Locations/Surrey/jim-pattison-outpatient-care-and-surgery-centre	Point(-122.83329 49.17935)
http://www.wikidata.org/entity/Q121756955	Hospital Pedro Visca	Uruguay		Point(-56.17308 -34.91205)
http://www.wikidata.org/entity/Q121770410	San Rafael National Hospital	El Salvador		Point(-89.278342091 13.671211091)
http://www.wikidata.org/entity/Q121831978	Cassie Gool House	South Africa		Point(18.448827271 -33.932296815)
http://www.wikidata.org/entity/Q121844021	Q121844021			Point(21.97706 50.104445)
http://www.wikidata.org/entity/Q121863605	Trois-Chêne Hospital	Switzerland	https://www.hug.ch/lhopital-des-trois-chene	Point(6.21567 46.20844)
http://www.wikidata.org/entity/Q121864163	Clinique Joli-Mont	Switzerland	https://www.hug.ch/clinique-joli-mont	Point(6.11756 46.22106)
http://www.wikidata.org/entity/Q121864320	Hôpital Beau-Séjour	Switzerland	https://www.hug.ch/lhopital-de-beau-sejour	Point(6.14963 46.18854)
http://www.wikidata.org/entity/Q121878235	Bangmod Hospital	Thailand	http://www.bangmodhospital.com/	Point(100.456469267 13.671990195)
http://www.wikidata.org/entity/Q121879229	Gandhi Memorial Hospital, Kalyani	India		Point(88.47264538 22.966582986)
http://www.wikidata.org/entity/Q121879835	Bauchi Specialist Hospital Hospitals	Nigeria		Point(8.768792725 11.070874162)
http://www.wikidata.org/entity/Q122045807	Q122045807	Italy		Point(12.221826 45.502044)
http://www.wikidata.org/entity/Q122146636	Hospital de Portimão	Portugal	https://www.chualgarve.min-saude.pt/	Point(-8.53925 37.155417)
http://www.wikidata.org/entity/Q122167505	Q122167505	Spain		Point(-8.551638888 42.860138888)
http://www.wikidata.org/entity/Q122220368	Whitewell	United Kingdom		Point(-5.2689015 51.879254)
http://www.wikidata.org/entity/Q122221781	Flat Holm Cholera Isolation Hospital (including the Laundry and Doctor's House)	United Kingdom		Point(-3.1223473 51.377788)
http://www.wikidata.org/entity/Q122227073	Almuktar Health Clinic Kukadi A, Misau	Nigeria		Point(10.466565076 11.317579037)
http://www.wikidata.org/entity/Q122268880	Atherton Hospital	Australia		Point(145.483448982 -17.266557067)
http://www.wikidata.org/entity/Q122295645	Cardiology Hospital, Odesa	Ukraine		Point(30.757733 46.4746456)
http://www.wikidata.org/entity/Q122363686	AdventHealth Dade City			Point(-82.201252777 28.347727777)
http://www.wikidata.org/entity/Q122442194	Q122442194	Poland	https://www.szpital-brzeziny.pl	Point(19.75475 51.805722222)
http://www.wikidata.org/entity/Q122451447	Instituto Nacional de Ortopedia y Traumatología	Uruguay		Point(-56.166840627 -34.868336718)
http://www.wikidata.org/entity/Q122451473	Hospital Filtro	Uruguay		Point(-56.170885293 -34.869443572)
http://www.wikidata.org/entity/Q122458019	San Martino Hospital	Italy	https://www.aulss1.veneto.it/sezione/ospedale-di-belluno/	Point(12.202324449 46.139776672)
http://www.wikidata.org/entity/Q122459467	Mahdi Hospital	Iran		Point(51.378888888 35.709222222)
http://www.wikidata.org/entity/Q122459931	Algemeen kinderziekenhuis Good-Engels	Belgium		Point(4.419615385 51.20091632)
http://www.wikidata.org/entity/Q122459932	Adolf Stappaertsgasthuis	Belgium		Point(4.37702179 51.19872)
http://www.wikidata.org/entity/Q122462794	Q122462794	Hungary	https://www.dpckorhaz.hu/korhazunkrol/galeria/merenyi-gusztav-korhaz/	Point(19.0963092 47.4675735)
http://www.wikidata.org/entity/Q122463143	Q122463143	Hungary		Point(19.07331 47.49987)
http://www.wikidata.org/entity/Q122463455	Santa Maria del Prato hospital	Italy	https://www.aulss1.veneto.it/sezione/ospedale-di-feltre/	Point(11.910458846 46.023292085)
http://www.wikidata.org/entity/Q122526105	Hospital Universitário Ana Bezerra	Brazil	https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-nordeste/huab-ufrn	Point(-36.020161585 -6.226552922)
http://www.wikidata.org/entity/Q122617150	Nkinga referral hospital	Tanzania		Point(33.439166666 -4.426388888)
http://www.wikidata.org/entity/Q122643245	Mary Immaculate Nursing Home, Lagos	Nigeria		Point(3.502625395 6.621556681)
http://www.wikidata.org/entity/Q122705782	Harkness Pavilion	United States of America		Point(-73.9448518 40.8411926)
http://www.wikidata.org/entity/Q122732442	Al-Qassasin Specialized Hospital	Egypt		Point(31.939249251 30.560205036)
http://www.wikidata.org/entity/Q122732732	مستشفى السويس للجراحات الدقيقة	Egypt		Point(32.566909035 29.956972476)
http://www.wikidata.org/entity/Q122753154	Mezzeh Military Hospital	Syria		Point(36.25559 33.51208)
http://www.wikidata.org/entity/Q122759590	Hospital de Huaycán	Peru	https://www.hospitalhuaycan.gob.pe/	Point(-76.8203048 -12.0155427)
http://www.wikidata.org/entity/Q122780689	hospital in Svitavy	Czech Republic		Point(16.4697578 49.7531244)
http://www.wikidata.org/entity/Q122791441	Shifa International Hospital			Point(73.0672 33.6755)
http://www.wikidata.org/entity/Q122816425	Apotheke des Kantonsspital (ISP - Institut für Spitalpharmazie)	Switzerland		Point(7.5834 47.5633)
http://www.wikidata.org/entity/Q122818382	San Salvatore Hospital	Italy	https://sanita.regione.abruzzo.it/canale-ospedali/ospedale-dellaquila	Point(13.354333333 42.366472222)
http://www.wikidata.org/entity/Q122828110	REHAB Basel, Zentrum für Querschnittgelähmte und Hirnverletzte	Switzerland		Point(7.559 47.5727)
http://www.wikidata.org/entity/Q122829940	C.P.E. Nuestra Señora del Águila	Spain		Point(-5.836101606 37.336726719)
http://www.wikidata.org/entity/Q122863652	Long Island Jewish Valley Stream	United States of America		Point(-73.68632 40.68104)
http://www.wikidata.org/entity/Q122871962	Bawku Presby Hospital	Ghana	http://www.vriendenvanbawku.nl/	Point(-0.2329677 11.0601261)
http://www.wikidata.org/entity/Q122877792	Clínica del Carmen (Macul)	Chile		Point(-70.592471709 -33.486244326)
http://www.wikidata.org/entity/Q122885065	Q122885065	Uzbekistan		Point(66.952797 39.650744)
http://www.wikidata.org/entity/Q122916609	Krankenhaus der Elisabethinen Linz			Point(14.293483991 48.304839202)
http://www.wikidata.org/entity/Q122920550	Hautklinik (UKSH Kiel)	Germany	https://www.uksh.de/dermatologie-kiel/	Point(10.143903007 54.329774617)
http://www.wikidata.org/entity/Q122932696	Bezirkskrankenhaus Leisnig	Germany		Point(12.920707529 51.155950178)
http://www.wikidata.org/entity/Q122945447	Heil- und Pflegeanstalt Waldheim	Germany		Point(13.027686205 51.074631963)
http://www.wikidata.org/entity/Q122945447	Heil- und Pflegeanstalt Waldheim	German Democratic Republic		Point(13.027686205 51.074631963)
http://www.wikidata.org/entity/Q122947661	Cottage Hospital - Bojude	Nigeria		Point(11.166694444 10.283305555)
http://www.wikidata.org/entity/Q122947708	Cottage Hospital - Kuri	Nigeria		Point(11.45657 10.161032)
http://www.wikidata.org/entity/Q122947760	Cottage Hospital Pindiga	Nigeria		Point(10.966809 9.991645)
http://www.wikidata.org/entity/Q122947874	Cottage Hospital Tula Wange, Kaltungo	Nigeria		Point(11.473286 9.829467)
http://www.wikidata.org/entity/Q122948107	Buleleng General Hospital	Indonesia	https://rsud.bulelengkab.go.id	Point(115.092478 -8.119807)
http://www.wikidata.org/entity/Q122948172	Kertha Usadha Hospital	Indonesia	http://www.rsukerthausada.com	Point(115.0859 -8.110056)
http://www.wikidata.org/entity/Q122948187	Bambam Cottage Hospital	Nigeria		Point(11.514565 9.694764)
http://www.wikidata.org/entity/Q122948254	Bajoga General Hospital	Nigeria		Point(11.438412 10.854285)
http://www.wikidata.org/entity/Q122948374	General Hospital Billiri South	Nigeria		Point(11.208947 9.882141)
http://www.wikidata.org/entity/Q122948460	Shanti Graha Hospital	Indonesia		Point(114.943233 -8.19569)
http://www.wikidata.org/entity/Q122948578	Q122948578	Nigeria		Point(11.38339 10.22231)
http://www.wikidata.org/entity/Q122948982	General Hospital Dukku	Nigeria		Point(10.773268 10.823195)
